date,symbol,name,exchange,industryCode,close,volume,traded_value_vnd,adv_apr_vnd,p_now,p_hist,p20
2026-04-06,LDG,CTCP Đầu tư LDG,HSX,8630,3.46,603600.0,2088456000.0,2670602250.0,0.229045165449784,0.2,0.214522582724892
2026-04-06,IDI,CTCP Đầu tư và Phát triển Đa quốc gia I.D.I,HSX,3570,6.59,237700.0,1566443000.0,3076046300.0,0.27734467532535606,0.15,0.213672337662678
2026-04-06,ACB,Ngân hàng TMCP Á Châu,HSX,8350,23.25,5554000.0,129130500000.0,233884548500.0,0.4251355193613016,0.0,0.2125677596806508
2026-04-06,MBB,Ngân hàng TMCP Quân Đội,HSX,8350,25.65,11655100.0,298953315000.0,406029200250.0,0.424584084241733,0.0,0.2122920421208665
2026-04-06,PTB,CTCP Phú Tài,HSX,2350,48.0,70900.0,3403200000.0,5908554250.0,0.37428395907258166,0.05,0.21214197953629083
2026-04-06,PDR,CTCP Phát triển Bất động sản Phát Đạt,HSX,8630,15.55,9610900.0,149449495000.0,161810446250.0,0.274225092375966,0.15,0.21211254618798298
2026-04-06,DHC,CTCP Đông Hải Bến Tre,HSX,1730,33.8,365700.0,12360660000.0,9514276750.0,0.41997471329028385,0.0,0.20998735664514193
2026-04-06,VOS,CTCP Vận tải Biển Việt Nam,HSX,2770,12.25,1278500.0,15661625000.0,13737443750.0,0.11921778467761766,0.3,0.20960889233880883
2026-04-06,AGG,CTCP Đầu tư và Phát triển Bất động sản An Gia,HSX,8630,12.3,351600.0,4324680000.0,4346919750.0,0.16142120958076955,0.25,0.20571060479038478
2026-04-06,BIC,Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,HSX,8530,23.65,90800.0,2147420000.0,2193209000.0,0.40976758946440933,0.0,0.20488379473220467
2026-04-06,SSI,CTCP Chứng khoán SSI,HSX,8780,26.95,17570600.0,473527670000.0,670251339250.0,0.15861429712744285,0.25,0.20430714856372142
2026-04-06,ACV,Tổng Công ty Cảng hàng không Việt Nam - CTCP,UPCOM,2770,45.8,482600.0,22103080000.0,30047377000.0,0.20853707039075964,0.2,0.20426853519537982
2026-04-06,HSG,CTCP Tập đoàn Hoa Sen,HSX,1750,14.65,1673500.0,24516775000.0,67806466000.0,0.356670449634817,0.05,0.20333522481740848
2026-04-06,VVS,CTCP Đầu tư phát triển máy Việt Nam,HSX,2770,107.0,77300.0,8271100000.0,24858803500.0,0.20252799295317253,0.2,0.20126399647658627
2026-04-06,AAA,CTCP Nhựa An Phát Xanh,HSX,1350,6.88,401600.0,2763008000.0,6598105950.0,0.25174837024662744,0.15,0.20087418512331373
2026-04-06,CTG,Ngân hàng TMCP Công Thương Việt Nam,HSX,8350,33.7,6070500.0,204575850000.0,249687312000.0,0.2504219047175488,0.15,0.2002109523587744
2026-04-06,MSB,Ngân hàng TMCP Hàng Hải Việt Nam,HSX,8350,11.5,5832200.0,67070300000.0,134368222000.0,0.3937466707378158,0.0,0.1968733353689079
2026-04-06,AGR,CTCP Chứng khoán Agribank,HSX,8780,14.3,219100.0,3133130000.0,5020422750.0,0.23473856767383663,0.15,0.19236928383691831
2026-04-06,DGC,CTCP Tập đoàn Hóa chất Đức Giang,HSX,1350,53.0,3451700.0,182940100000.0,178170055000.0,0.03209182460876945,0.35,0.19104591230438472
2026-04-06,VCS,CTCP Vicostone,HNX,2350,40.0,71900.0,2876000000.0,2194354500.0,0.37830408698008056,0.0,0.18915204349004028
2026-04-06,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,HSX,8350,39.35,5679400.0,223484390000.0,312674509500.0,0.2776084811290609,0.1,0.18880424056453043
2026-04-06,CTR,Tổng CTCP Công trình Viettel,HSX,2350,83.2,118400.0,9850880000.0,26258533500.0,0.3770553916584205,0.0,0.18852769582921025
2026-04-06,NTP,CTCP Nhựa Thiếu Niên Tiền Phong,HNX,2350,55.0,230800.0,12694000000.0,10016196500.0,0.22462680618184194,0.15,0.18731340309092098
2026-04-06,SBT,CTCP Thành Thành Công - Biên Hòa,HSX,3570,21.8,450000.0,9810000000.0,9999195750.0,0.27338844193318973,0.1,0.18669422096659488
2026-04-06,NDN,CTCP Đầu tư Phát triển Nhà Đà Nẵng,HNX,8630,10.0,157800.0,1578000000.0,2222684500.0,0.26907240577572267,0.1,0.18453620288786132
2026-04-06,HDB,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh,HSX,8350,25.6,13406100.0,343196160000.0,325652722250.0,0.3689260953816184,0.0,0.1844630476908092
2026-04-06,LCG,CTCP Lizen,HSX,2350,9.46,792200.0,7494212000.0,18666061100.0,0.26734820074663534,0.1,0.18367410037331766
2026-04-06,TCB,Ngân hàng TMCP Kỹ thương Việt Nam,HSX,8350,29.05,12541800.0,364339290000.0,457963616750.0,0.2165547548443051,0.15,0.18327737742215255
2026-04-06,LHG,CTCP Long Hậu,HSX,8630,27.9,19800.0,552420000.0,2052884000.0,0.3628034400357857,0.0,0.18140172001789284
2026-04-06,ANV,CTCP Nam Việt,HSX,3570,22.8,662100.0,15095880000.0,20842920750.0,0.21053947557563904,0.15,0.18026973778781952
2026-04-06,VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,UPCOM,2750,33.0,146600.0,4837800000.0,8948186500.0,0.35368857363104517,0.0,0.17684428681552258
2026-04-06,SZC,CTCP Sonadezi Châu Đức,HSX,8630,27.4,600700.0,16459180000.0,18207744750.0,0.19891983176815725,0.15,0.1744599158840786
2026-04-06,MWG,CTCP Đầu tư Thế giới Di động,HSX,5370,78.3,6411000.0,501981300000.0,532960338500.0,0.3476079376847692,0.0,0.1738039688423846
2026-04-06,TNT,CTCP Tập đoàn TNT,HSX,1770,8.23,15900.0,130857000.0,2247585850.0,0.1462185335520967,0.2,0.17310926677604838
2026-04-06,YEG,CTCP Tập đoàn Yeah1,HSX,5750,9.79,809000.0,7920110000.0,11071321900.0,0.09505929493338536,0.25,0.1725296474666927
2026-04-06,BWE,CTCP - Tổng Công Ty Nước - Môi Trường Bình Dương,HSX,7570,42.85,111800.0,4790630000.0,11161299500.0,0.343148073190208,0.0,0.171574036595104
2026-04-06,SHS,CTCP Chứng khoán Sài Gòn - Hà Nội,HNX,8780,16.5,9896000.0,163284000000.0,278022010000.0,0.18647887251701714,0.15,0.16823943625850857
2026-04-06,E1VFVN30,Quỹ ETF DCVFMVN30,HSX,8990,32.4,358700.0,11621880000.0,16155582600.0,0.3344254113288864,0.0,0.1672127056644432
2026-04-06,HAH,CTCP Vận tải và Xếp dỡ Hải An,HSX,2770,55.8,562900.0,31409820000.0,43335880500.0,0.2294797229288996,0.1,0.1647398614644498
2026-04-06,CEO,CTCP Tập đoàn C.E.O,HNX,8630,16.0,7282800.0,116524800000.0,204707999000.0,0.22888815748917152,0.1,0.16444407874458578
2026-04-06,VIP,CTCP Vận tải Xăng dầu VIPCO,HSX,2770,11.65,135400.0,1577410000.0,2425801000.0,0.3240623808702562,0.0,0.1620311904351281
2026-04-06,OCB,Ngân hàng TMCP Phương Đông,HSX,8350,10.95,612600.0,6707970000.0,17786259000.0,0.32397154696110886,0.0,0.16198577348055443
2026-04-06,SHB,Ngân hàng TMCP Sài Gòn - Hà Nội,HSX,8350,14.5,35893400.0,520454300000.0,1110419437750.0,0.2231797498520855,0.1,0.16158987492604276
2026-04-06,VGS,CTCP Ống thép Việt - Đức VG PIPE,HNX,1750,22.8,331800.0,7565040000.0,9638568500.0,0.21420865439002615,0.1,0.15710432719501308
2026-04-06,BMP,CTCP Nhựa Bình Minh,HSX,1350,125.0,129500.0,16187500000.0,32634709000.0,0.06300788026850654,0.25,0.15650394013425328
2026-04-06,EVG,CTCP Tập đoàn Everland,HSX,8630,6.25,286400.0,1790000000.0,4442221050.0,0.16264075103941472,0.15,0.15632037551970734
2026-04-06,NAB,Ngân hàng TMCP Nam Á,HSX,8350,13.0,1143700.0,14868100000.0,22685905500.0,0.31125127104216194,0.0,0.15562563552108097
2026-04-06,TLG,CTCP Tập đoàn Thiên Long,HSX,3720,48.4,77400.0,3746160000.0,12173497500.0,0.2605300590265219,0.05,0.15526502951326093
2026-04-06,NVB,Ngân hàng TMCP Quốc Dân,HNX,8350,10.7,134200.0,1435940000.0,2701342500.0,0.2074895227512228,0.1,0.15374476137561138
2026-04-06,KDH,CTCP Đầu tư và Kinh doanh Nhà Khang Điền,HSX,8630,25.0,3122700.0,78067500000.0,102785854500.0,0.2055744268663076,0.1,0.15278721343315382
2026-04-06,AAS,CTCP chứng khoán SmartInvest,UPCOM,8780,8.3,631000.0,5237300000.0,6826690000.0,0.15016005562980045,0.15,0.1500800278149002
2026-04-06,VGT,Tập đoàn Dệt may Việt Nam,UPCOM,3760,11.9,424700.0,5053930000.0,8334332000.0,0.23023193694234673,0.05,0.14011596847117336
2026-04-06,HT1,CTCP Xi Măng Vicem Hà Tiên,HSX,2350,14.6,227700.0,3324420000.0,5434771250.0,0.18016850829851344,0.1,0.14008425414925674
2026-04-06,DSE,CTCP Chứng khoán DNSE,HSX,8780,23.0,206400.0,4747200000.0,8906064000.0,0.2782956768870059,0.0,0.13914783844350295
2026-04-06,VND,CTCP Chứng khoán VNDIRECT,HSX,8780,15.65,7656700.0,119827355000.0,162877127750.0,0.1164773293748305,0.15,0.13323866468741524
2026-04-06,TIG,CTCP Tập đoàn Đầu tư Thăng Long,HNX,8630,6.7,999800.0,6698660000.0,4966233500.0,0.11279759480599251,0.15,0.13139879740299626
2026-04-06,CTS,CTCP Chứng khoán Vietinbank,HSX,8780,26.75,593700.0,15881475000.0,19909967750.0,0.16124679281536738,0.1,0.1306233964076837
2026-04-06,HQC,CTCP Tư vấn - Thương mại - Dịch vụ Địa ốc Hoàng Quân,HSX,8630,2.51,2206700.0,5538817000.0,6480416850.0,0.2045520659618273,0.05,0.12727603298091364
2026-04-06,FUEVN100,Quỹ ETF VINACAPITALVN100,HSX,8990,23.8,126300.0,3005940000.0,2412779900.0,0.24844017377233477,0.0,0.12422008688616738
2026-04-06,POW,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,HSX,7530,12.4,8428500.0,104513400000.0,130840365000.0,0.19764843663649528,0.05,0.12382421831824764
2026-04-06,MCH,CTCP Hàng tiêu dùng MASAN,HSX,3570,140.1,191400.0,26815140000.0,36678559000.0,0.14079531781372445,0.1,0.12039765890686223
2026-04-06,KSB,CTCP Khoáng sản và Xây dựng Bình Dương,HSX,1770,15.6,683300.0,10659480000.0,19096425250.0,0.23717500876874087,0.0,0.11858750438437043
2026-04-06,POM,CTCP Thép POMINA,UPCOM,1750,3.9,0.0,0.0,2036656500.0,0.030581156709570123,0.2,0.11529057835478507
2026-04-06,VRE,CTCP Vincom Retail,HSX,8630,25.75,3943800.0,101552850000.0,244103740000.0,0.17888403258084293,0.05,0.11444201629042147
2026-04-06,HBC,CTCP Tập đoàn Xây dựng Hòa Bình,UPCOM,2350,5.0,1845000.0,9225000000.0,6025517500.0,0.17163192556925178,0.05,0.11081596278462588
2026-04-06,DRC,CTCP Cao Su Đà Nẵng,HSX,3350,13.15,137700.0,1810755000.0,3378949000.0,0.11904492511520394,0.1,0.10952246255760198
2026-04-06,APG,CTCP Chứng khoán APG,HSX,8780,5.25,1654900.0,8688225000.0,3816806350.0,0.018329707232083443,0.2,0.10916485361604172
2026-04-06,CMG,CTCP Tập đoàn Công nghệ CMC,HSX,9530,28.35,126500.0,3586275000.0,8415571000.0,0.117108278621183,0.1,0.1085541393105915
2026-04-06,NTL,CTCP Phát triển đô thị Từ Liêm,HSX,8630,15.55,258200.0,4015010000.0,7986686500.0,0.2168055967954971,0.0,0.10840279839774855
2026-04-06,PVB,CTCP Bọc ống Dầu khí Việt Nam,HNX,0570,28.1,92700.0,2604870000.0,2995279500.0,0.06193654529737276,0.15,0.10596827264868638
2026-04-06,VTD,CTCP Vietourist Holdings,UPCOM,5750,5.9,15700.0,92630000.0,2141675000.0,0.13864562871276329,0.05,0.09432281435638165
2026-04-06,VIC,Tập đoàn Vingroup - CTCP,HSX,8630,141.6,2024600.0,286683360000.0,779088209000.0,0.18542882039047648,0.0,0.09271441019523824
2026-04-06,SJS,CTCP SJ Group,HSX,8630,48.15,9100.0,438165000.0,2407114750.0,0.17702104052526382,0.0,0.08851052026263191
2026-04-06,PLX,Tập đoàn Xăng dầu Việt Nam,HSX,0530,38.9,3124000.0,121523600000.0,132841876000.0,0.049206860646909795,0.1,0.0746034303234549
2026-04-06,NNC,CTCP Đá Núi Nhỏ,HSX,2350,46.5,96100.0,4468650000.0,2825013500.0,0.08962613500512341,0.05,0.06981306750256171
2026-04-06,L40,CTCP Đầu tư và Xây dựng 40,HNX,2350,63.4,56600.0,3588440000.0,5073916500.0,0.13604735524080105,0.0,0.06802367762040053
2026-04-06,KHG,CTCP Tập đoàn Khải Hoàn Land,HSX,8630,5.32,4127700.0,21959364000.0,37495779150.0,0.1332072119795189,0.0,0.06660360598975945
2026-04-06,PLC,Tổng Công ty Hóa dầu Petrolimex - CTCP,HNX,1350,22.0,264500.0,5819000000.0,6929529500.0,0.05485734176744168,0.05,0.05242867088372084
2026-04-06,DHA,CTCP Hóa An,HSX,2350,44.75,42500.0,1901875000.0,2320397500.0,0.05320346171276938,0.05,0.05160173085638469
2026-04-06,FPT,CTCP FPT,HSX,9530,73.9,4593000.0,339422700000.0,626942025000.0,0.10014681041836546,0.0,0.05007340520918273
2026-04-06,MBS,CTCP Chứng khoán MB,HNX,8780,19.5,4460800.0,86985600000.0,80733368000.0,0.040334229207232786,0.05,0.045167114603616394
2026-04-06,VFS,CTCP Chứng khoán Nhất Việt,HNX,8780,12.8,1019900.0,13054720000.0,16103112000.0,0.07612130410753629,0.0,0.03806065205376814
2026-04-06,VCI,CTCP Chứng Khoán Vietcap,HSX,8780,26.3,6428700.0,169074810000.0,240382301250.0,0.023708498431082355,0.0,0.011854249215541178
2026-04-06,VCK,CTCP Chứng khoán VPS,HSX,8780,36.8,5442000.0,200265600000.0,189499848500.0,,,
2026-04-06,GEL,CTCP Hạ tầng Gelex,HSX,8630,34.95,3590000.0,125470500000.0,147874847250.0,,,
2026-04-06,VPL,CTCP Vinpearl,HSX,5750,82.6,840100.0,69392260000.0,82113591500.0,,,
2026-04-06,TCX,CTCP Chứng khoán Kỹ thương,HSX,8780,49.0,1399800.0,68590200000.0,73770587000.0,,,
2026-04-06,VPX,CTCP Chứng khoán VPBank,HSX,8780,27.95,895200.0,25020840000.0,36820924250.0,,,
2026-04-06,DSH,CTCP Đầu tư Hạ tầng Đông Sơn,UPCOM,2350,14.1,482500.0,6803250000.0,5307313500.0,,,
2026-04-06,F88,CTCP Đầu tư F88,UPCOM,8770,130.0,23100.0,3003000000.0,13549421500.0,,,
2026-04-06,HPA,CTCP Phát triển Nông nghiệp Hòa Phát,HSX,3570,38.25,19300.0,738225000.0,3362614750.0,,,
2026-04-07,HHS,CTCP Đầu tư dịch vụ Hoàng Huy,HSX,8630,12.9,3937000.0,50787300000.0,50781843500.0,0.8383509353348649,0.7,0.7691754676674325
2026-04-07,TCI,CTCP Chứng Khoán Thành Công,HSX,8780,9.92,217400.0,2156608000.0,2347970200.0,0.8733294728365856,0.6,0.7366647364182928
2026-04-07,MST,CTCP Đầu tư MST,HNX,2350,8.5,2423000.0,20595500000.0,20768241500.0,0.9174584465442306,0.45,0.6837292232721153
2026-04-07,LPB,Ngân hàng TMCP Lộc Phát Việt Nam,HSX,8350,48.0,3622800.0,173894400000.0,77702082750.0,0.9377818951260214,0.4,0.6688909475630107
2026-04-07,PET,Tổng CTCP Dịch vụ Tổng hợp Dầu khí,HSX,5370,46.35,1077400.0,49937490000.0,30910886750.0,0.9251184501428155,0.4,0.6625592250714077
2026-04-07,MZG,CTCP MiZa,UPCOM,1730,13.1,383700.0,5026470000.0,4835142500.0,0.6623000933925985,,0.6623000933925985
2026-04-07,TIN,Công ty Tài chính Cổ phần Tín Việt,UPCOM,8350,161.8,39100.0,6326380000.0,6392887500.0,0.9685341750355854,0.35,0.6592670875177926
2026-04-07,NSH,CTCP Tập đoàn Nhôm Sông Hồng Shalumi,HNX,1750,5.6,369100.0,2066960000.0,2295457000.0,0.8534194944773005,0.45,0.6517097472386503
2026-04-07,AAV,CTCP AAV Group,HNX,8630,8.7,556700.0,4843290000.0,8279083500.0,0.9747020787170076,0.3,0.6373510393585038
2026-04-07,BMS,CTCP Chứng khoán Bảo Minh,UPCOM,8780,14.2,117200.0,1664240000.0,2730370000.0,0.7230131072240743,0.55,0.6365065536120371
2026-04-07,TOS,CTCP Dịch vụ biển Tân Cảng,UPCOM,2770,172.5,21200.0,3657000000.0,7608924000.0,0.6898467041793798,0.55,0.6199233520896898
2026-04-07,GEX,CTCP Tập đoàn GELEX,HSX,2730,36.65,3179600.0,116532340000.0,348710901250.0,0.41991829043599666,0.8,0.6099591452179983
2026-04-07,DXP,CTCP Cảng Đoạn Xá,HNX,2770,13.5,649500.0,8768250000.0,7307849500.0,0.8989463841185045,0.3,0.5994731920592522
2026-04-07,MIG,Tổng CTCP Bảo hiểm Quân Đội,HSX,8530,19.1,195300.0,3730230000.0,4774602750.0,0.7230191676301927,0.45,0.5865095838150963
2026-04-07,SIP,CTCP Đầu tư Sài Gòn VRG,HSX,8630,60.4,215400.0,13010160000.0,14948458500.0,0.6160729230370577,0.5,0.5580364615185289
2026-04-07,TCO,CTCP Janus Group,HSX,2770,11.7,561900.0,6574230000.0,5855818000.0,0.8609716735129306,0.25,0.5554858367564652
2026-04-07,VIW,Tổng công ty Đầu tư Nước và Môi trường Việt Nam - CTCP,UPCOM,2350,38.2,125500.0,4794100000.0,4569757500.0,0.9263357518007593,0.15,0.5381678759003796
2026-04-07,NAF,CTCP Nafoods Group,HSX,3530,47.9,558500.0,26752150000.0,30897026250.0,0.8260532627087057,0.25,0.5380266313543529
2026-04-07,VBB,Ngân hàng TMCP Việt Nam Thương Tín,UPCOM,8350,12.0,121500.0,1458000000.0,3689132000.0,0.964909404768653,0.1,0.5324547023843265
2026-04-07,IDC,Tổng công ty IDICO - CTCP,HNX,8630,47.0,1409900.0,66265300000.0,92180146000.0,0.7593991578723636,0.3,0.5296995789361818
2026-04-07,HAG,CTCP Hoàng Anh Gia Lai,HSX,3570,15.55,2307100.0,35875405000.0,78571666250.0,0.43216171952306276,0.6,0.5160808597615314
2026-04-07,NVL,CTCP Tập đoàn Đầu tư Địa ốc No Va,HSX,8630,14.75,16772400.0,247392900000.0,527076817750.0,0.881963637505696,0.15,0.515981818752848
2026-04-07,TAL,CTCP Đầu tư Bất động sản Taseco,HSX,8630,44.3,203400.0,9010620000.0,11712059500.0,0.48057996746872667,0.55,0.5152899837343634
2026-04-07,DPG,CTCP Tập đoàn Đạt Phương,HSX,2350,42.0,601400.0,25258800000.0,30389941500.0,0.5141047970193521,0.5,0.507052398509676
2026-04-07,BVH,Tập đoàn Bảo Việt,HSX,8570,79.9,619600.0,49506040000.0,52577046500.0,0.8130796488977926,0.2,0.5065398244488963
2026-04-07,HNG,CTCP Nông nghiệp Quốc tế Hoàng Anh Gia Lai,UPCOM,3570,6.1,1480700.0,9032270000.0,25863446000.0,0.5021848367604741,0.5,0.501092418380237
2026-04-07,DXG,CTCP Tập đoàn Đất Xanh,HSX,8630,13.9,12241000.0,170149900000.0,247937660000.0,0.24932479607855593,0.75,0.499662398039278
2026-04-07,VDS,CTCP Chứng khoán Rồng Việt,HSX,8780,14.35,403300.0,5787355000.0,9485414250.0,0.13986386986466154,0.85,0.4949319349323308
2026-04-07,CDC,CTCP Chương Dương,HSX,2350,22.9,1245000.0,28510500000.0,17352344500.0,0.531536120422119,0.45,0.49076806021105945
2026-04-07,GEG,CTCP Điện Gia Lai,HSX,7530,15.0,1611300.0,24169500000.0,19439764000.0,0.40948242557115727,0.55,0.4797412127855787
2026-04-07,STB,Ngân hàng TMCP Sài Gòn Thương Tín,HSX,8350,61.7,2931800.0,180892060000.0,414522068500.0,0.44647481944986794,0.5,0.473237409724934
2026-04-07,ABB,Ngân hàng TMCP An Bình,UPCOM,8350,14.6,1569400.0,22913240000.0,11646136500.0,0.7424108323535851,0.2,0.47120541617679257
2026-04-07,GEE,CTCP Điện lực Gelex,HSX,2730,188.0,751500.0,141282000000.0,163146054000.0,0.7602463312164058,0.15,0.45512316560820293
2026-04-07,BFC,CTCP Phân bón Bình Điền,HSX,1350,55.5,147300.0,8175150000.0,14150434000.0,0.30480437334251975,0.6,0.45240218667125986
2026-04-07,MSH,CTCP May Sông Hồng,HSX,3760,36.25,180300.0,6535875000.0,8567991250.0,0.4031222297362921,0.5,0.45156111486814604
2026-04-07,EVF,Công ty Tài chính Tổng hợp Cổ phần Điện lực,HSX,8350,13.5,4288000.0,57888000000.0,112247012500.0,0.6021608161347837,0.3,0.4510804080673918
2026-04-07,BAF,CTCP Nông nghiệp BAF Việt Nam,HSX,3570,34.75,1087200.0,37780200000.0,79360390500.0,0.43926478394057766,0.45,0.4446323919702888
2026-04-07,SBS,CTCP Chứng khoán SBS,UPCOM,8780,5.3,318800.0,1689640000.0,3190455000.0,0.2795059827066878,0.6,0.4397529913533439
2026-04-07,REE,CTCP Cơ điện lạnh,HSX,7530,65.2,888000.0,57897600000.0,76710272000.0,0.6288167294801109,0.25,0.43940836474005546
2026-04-07,CII,CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh,HSX,2350,17.9,8763200.0,156861280000.0,400900220250.0,0.526433170595116,0.35,0.43821658529755797
2026-04-07,SGR,Tổng CTCP Địa ốc Sài Gòn,HSX,8630,15.25,82800.0,1262700000.0,2084190250.0,0.20569636824824647,0.65,0.42784818412412323
2026-04-07,NRC,CTCP Tập đoàn NRC,HNX,8630,5.8,2545600.0,14764480000.0,9432599000.0,0.6056388979531301,0.25,0.42781944897656504
2026-04-07,PVC,Tổng Công ty Hóa chất và Dịch vụ dầu khí - CTCP,HNX,0570,16.6,1513900.0,25130740000.0,24199687500.0,0.5023449676767916,0.35,0.4261724838383958
2026-04-07,GMD,CTCP Gemadept,HSX,2770,71.9,1308700.0,94095530000.0,120860294000.0,0.5009525114175026,0.35,0.4254762557087513
2026-04-07,HCM,CTCP Chứng khoán Thành phố Hồ Chí Minh,HSX,8780,24.25,8655500.0,209895875000.0,433223341000.0,0.7449658627096066,0.1,0.4224829313548033
2026-04-07,FOX,CTCP Viễn thông FPT,UPCOM,6530,79.4,166800.0,13243920000.0,19919778000.0,0.5887342714917562,0.25,0.4193671357458781
2026-04-07,TTA,CTCP Đầu tư Xây dựng và Phát triển Trường Thành,HSX,7530,11.5,523900.0,6024850000.0,6296054250.0,0.6380274353964093,0.2,0.4190137176982046
2026-04-07,C69,CTCP Xây dựng 1369,HNX,2350,16.0,210000.0,3360000000.0,8752466000.0,0.5851002567769171,0.25,0.41755012838845856
2026-04-07,VHC,CTCP Vĩnh Hoàn,HSX,3570,58.7,899500.0,52800650000.0,54672328500.0,0.5838150038031179,0.25,0.41690750190155895
2026-04-07,PVT,Tổng CTCP Vận tải Dầu khí,HSX,2770,20.9,3852400.0,80515160000.0,155330630500.0,0.13316074472537567,0.7,0.4165803723626878
2026-04-07,QTP,CTCP Nhiệt điện Quảng Ninh,UPCOM,7530,12.8,634500.0,8121600000.0,7139067000.0,0.5216814626817267,0.3,0.4108407313408633
2026-04-07,TDP,CTCP Thuận Đức,HSX,1350,29.5,324500.0,9572750000.0,9149152500.0,0.5642244971070149,0.25,0.40711224855350747
2026-04-07,KSF,CTCP Tập đoàn Sunshine,HNX,8630,82.5,34800.0,2871000000.0,3867044500.0,0.812548377967154,0.0,0.406274188983577
2026-04-07,CEO,CTCP Tập đoàn C.E.O,HNX,8630,16.4,7928200.0,130022480000.0,204707999000.0,0.3611752722097544,0.45,0.40558763610487725
2026-04-07,VCG,Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam,HSX,2350,21.35,5103900.0,108968265000.0,231058775750.0,0.45687675147898027,0.35,0.40343837573949015
2026-04-07,HUT,CTCP Tasco,HNX,2350,16.1,1410100.0,22702610000.000004,42989321000.0,0.490170832218639,0.3,0.39508541610931946
2026-04-07,BVB,Ngân hàng TMCP Bản Việt,UPCOM,8350,12.2,521900.0,6367180000.0,17088588500.0,0.3352633312525109,0.45,0.39263166562625545
2026-04-07,GIL,CTCP Sản xuất kinh doanh Xuất nhập khẩu Bình Thạnh,HSX,3760,13.55,119200.0,1615160000.0,2739649000.0,0.28335866952149513,0.5,0.39167933476074757
2026-04-07,SHI,CTCP Quốc tế Sơn Hà,HSX,3720,14.25,371600.0,5295300000.0,4020070250.0,0.4793657328906271,0.3,0.3896828664453136
